"ID","Name","Mean","SD"
"EE","Effort Expectancy",4.08955223880597,0.933084543955774
"EE","Effort Expectancy",4.29850746268657,1.00022611645286
"EE","Effort Expectancy",3.94029850746269,1.042732381119
"EE","Effort Expectancy",4.16417910447761,0.914479731627094
