"ID","Name","Mean","SD"
"PE","Performance Expectancy",4.49253731343284,0.841591823765557
"PE","Performance Expectancy",4.28358208955224,0.997055819677687
"PE","Performance Expectancy",4.37313432835821,0.950850032714307
"PE","Performance Expectancy",4.35820895522388,0.98012820029295
