"ID","Name","Mean","SD"
"FC","Facilitating Conditions",1.92537313432836,0.974110827429705
"FC","Facilitating Conditions",1.43283582089552,0.820640559064851
"FC","Facilitating Conditions",1.8955223880597,0.923339268521712
